iteration,accuracy,precision,recall,f1,roc_auc,timestamp,strategy_type,split_type,initial_size,batch_size,iterations,iteration_id
52,0.9144811858608894,0.9145469205160217,0.9144606823382566,0.9144740691619044,0.967562929061785,20250804_111851,margin,random,50,10,60,52
53,0.9167616875712656,0.9167654829515904,0.9167568129810693,0.9167599559492559,0.9749557936342832,20250804_111851,margin,random,50,10,60,53
54,0.9156214367160775,0.9157137952202095,0.9155970459746203,0.9156125495417711,0.964250052007489,20250804_111851,margin,random,50,10,60,54
55,0.9122006841505131,0.9127206916306443,0.9121411483253589,0.9121636825983181,0.9689593301435406,20250804_111851,margin,random,50,10,60,55
56,0.9213226909920182,0.9217272689408138,0.9212710630330767,0.9212964949998244,0.9665487830247557,20250804_111851,margin,random,50,10,60,56
57,0.9236031927023945,0.9236709321681231,0.9235827959226128,0.923596835117968,0.9742094861660079,20250804_111851,margin,random,50,10,60,57
58,0.9315849486887116,0.9317505411255411,0.9315529436238819,0.9315741838836527,0.9694377990430622,20250804_111851,margin,random,50,10,60,58
59,0.9167616875712656,0.9171612728560123,0.9167100062408986,0.9167339729708288,0.9678775743707094,20250804_111851,margin,random,50,10,60,59
60,0.9236031927023945,0.9238052369752097,0.9235671936758894,0.9235888866492845,0.9698824630746827,20250804_111851,margin,random,50,10,60,60
1,0.7970353477765109,0.7970841872028793,0.797056376118161,0.7970329727480757,0.8952413147493239,20250804_111851,random,random,50,10,60,1
2,0.8050171037628279,0.8079371326616289,0.8051825462866653,0.8046106401191355,0.9077205117536926,20250804_111851,random,random,50,10,60,2
3,0.8278221208665907,0.8281858407079645,0.8278786145204909,0.8277898788662978,0.9034767006448928,20250804_111851,random,random,50,10,60,3
4,0.8255416191562144,0.8258105646630237,0.8255902850010401,0.8255189336162876,0.9088932806324111,20250804_111851,random,random,50,10,60,4
5,0.8198403648802737,0.8200648377495161,0.8198850634491366,0.81982138956216,0.8968821510297484,20250804_111851,random,random,50,10,60,5
6,0.8460661345496009,0.8464471629359709,0.8461228416892033,0.8460373089202,0.9220797794882463,20250804_111851,random,random,50,10,60,6
7,0.8380843785632839,0.8385110791786413,0.8381448928645725,0.8380487931751976,0.919838256708966,20250804_111851,random,random,50,10,60,7
8,0.8335233751425314,0.8346636616896735,0.8336228416892033,0.8334087952120739,0.9099646349074266,20250804_111851,random,random,50,10,60,8
9,0.8346636259977195,0.8365230801401013,0.834790409819014,0.8344699301900865,0.9114832535885169,20250804_111851,random,random,50,10,60,9
10,0.8574686431014823,0.8577105649417569,0.8574240690659455,0.8574323120479937,0.9283596837944663,20250804_111851,random,random,50,10,60,10
11,0.8620296465222349,0.8620502231330164,0.8620163303515707,0.862023188353034,0.9272259205325568,20250804_111851,random,random,50,10,60,11
12,0.8563283922462942,0.8563630027255893,0.8563111087996671,0.8563192385707599,0.9253042438111088,20250804_111851,random,random,50,10,60,12
13,0.8586088939566705,0.858611310471079,0.8586150405658415,0.8586087101236726,0.9338074682754317,20250804_111851,random,random,50,10,60,13
14,0.8517673888255416,0.8519646109810044,0.8517266486374038,0.85173481065335,0.927517162471396,20250804_111851,random,random,50,10,60,14
15,0.8483466362599772,0.8484229032727878,0.8483721655918453,0.8483434813870003,0.9257541085916372,20250804_111851,random,random,50,10,60,15
16,0.8586088939566705,0.8591818134472162,0.8586774495527356,0.8585675194822762,0.9287601414603702,20250804_111851,random,random,50,10,60,16
17,0.8574686431014823,0.8576025095460551,0.8575020802995632,0.8574619714390848,0.9310796754732682,20250804_111851,random,random,50,10,60,17
18,0.8540478905359179,0.854673218622005,0.8539759725400458,0.8539641571092562,0.931048470979821,20250804_111851,random,random,50,10,60,18
19,0.8654503990877993,0.8656570387717928,0.8654098190139381,0.8654208281315023,0.934428957769919,20250804_111851,random,random,50,10,60,19
20,0.8620296465222349,0.8621963657556773,0.8619929269814853,0.8620038102173644,0.9343483461618474,20250804_111851,random,random,50,10,60,20
21,0.8654503990877993,0.8659650164603909,0.8653864156438527,0.865387216949717,0.9343951529020178,20250804_111851,random,random,50,10,60,21
22,0.8654503990877993,0.8655280763268236,0.8654254212606616,0.865436227647689,0.9368629082587894,20250804_111851,random,random,50,10,60,22
23,0.8643101482326112,0.8650279888669982,0.8642344497607655,0.8642247071144676,0.9374141876430206,20250804_111851,random,random,50,10,60,23
24,0.8654503990877993,0.8655849358974359,0.8654176201372998,0.8654292283045171,0.9374817973788225,20250804_111851,random,random,50,10,60,24
25,0.863169897377423,0.8636808767762637,0.8631058872477637,0.8631056443556444,0.9365924693155816,20250804_111851,random,random,50,10,60,25
26,0.8722919042189282,0.8723019711863526,0.8722826086956521,0.8722877530216979,0.9411509257333055,20250804_111851,random,random,50,10,60,26
27,0.8745724059293044,0.8747112262737262,0.8745397337216558,0.8745526704533633,0.9402615976700646,20250804_111851,random,random,50,10,60,27
28,0.8688711516533637,0.8697569038878692,0.8687877054295818,0.8687728757808505,0.9432858331599749,20250804_111851,random,random,50,10,60,28
29,0.8722919042189282,0.8724296536796536,0.8722592053255669,0.8722718099161517,0.9434496567505721,20250804_111851,random,random,50,10,60,29
30,0.87115165336374,0.8711731907501222,0.8711384439359268,0.8711456221809326,0.942656542542126,20250804_111851,random,random,50,10,60,30
31,0.8722919042189282,0.8723290264860704,0.8722748075722904,0.8722837676184532,0.9447940503432495,20250804_111851,random,random,50,10,60,31
32,0.8700114025085519,0.8702211813687224,0.8699708758061161,0.869982833957553,0.9450670896609111,20250804_111851,random,random,50,10,60,32
33,0.8700114025085519,0.870067928139726,0.8700332847930101,0.8700098814229249,0.9470511753692532,20250804_111851,random,random,50,10,60,33
34,0.879133409350057,0.8800439899511108,0.8792178073642605,0.8790766525141525,0.9444586020386936,20250804_111851,random,random,50,10,60,34
35,0.8802736602052451,0.8806871421134825,0.8803307676305387,0.8802512402712667,0.9462944664031621,20250804_111851,random,random,50,10,60,35
36,0.879133409350057,0.8794905426647096,0.8791866028708134,0.8791143915277864,0.9426357395464948,20250804_111851,random,random,50,10,60,36
37,0.8688711516533637,0.8690814393939394,0.8689125234033701,0.8688602393815867,0.9437721031828585,20250804_111851,random,random,50,10,60,37
38,0.879133409350057,0.879735430446331,0.879202205117537,0.8790980408477521,0.9462892656542542,20250804_111851,random,random,50,10,60,38
39,0.8814139110604333,0.8817728990350082,0.8814671312669025,0.881395252064998,0.945241314749324,20250804_111851,random,random,50,10,60,39
40,0.8825541619156214,0.8826358113309615,0.8825800915331807,0.8825517186681281,0.9461722488038277,20250804_111851,random,random,50,10,60,40
41,0.8848346636259977,0.8849765380333565,0.8848684210526316,0.8848292729227805,0.9486374037861451,20250804_111851,random,random,50,10,60,41
42,0.8882554161915621,0.8888703713348263,0.888324318701893,0.888222717010186,0.9491236738090286,20250804_111851,random,random,50,10,60,42
43,0.8905359179019384,0.891020034153859,0.8905970459746203,0.8905118601747815,0.9488116288745578,20250804_111851,random,random,50,10,60,43
44,0.8916761687571265,0.8928962603661399,0.8917724152277928,0.8916079594611297,0.9482551487414187,20250804_111851,random,random,50,10,60,44
45,0.8802736602052451,0.8808099269951364,0.8803385687539005,0.8802431421203147,0.9494435198668607,20250804_111851,random,random,50,10,60,45
46,0.8848346636259977,0.8852524726704841,0.8848918244227169,0.8848130977847422,0.9515836280424381,20250804_111851,random,random,50,10,60,46
47,0.8882554161915621,0.889567095501925,0.8883555231953402,0.8881785063752277,0.9504420636571668,20250804_111851,random,random,50,10,60,47
48,0.879133409350057,0.8793918989238807,0.8791788017474517,0.8791206790733479,0.9508451216975246,20250804_111851,random,random,50,10,60,48
49,0.8836944127708096,0.8843029008905786,0.883763261909715,0.883660378928969,0.9486894112752235,20250804_111851,random,random,50,10,60,49
50,0.887115165336374,0.8878010793015794,0.8871879550655295,0.8870775797823567,0.953011233617641,20250804_111851,random,random,50,10,60,50
51,0.8700114025085519,0.8703611171835149,0.8700644892864573,0.8699909493789402,0.9490716663199501,20250804_111851,random,random,50,10,60,51
52,0.8836944127708096,0.8843029008905786,0.883763261909715,0.883660378928969,0.9507489078427294,20250804_111851,random,random,50,10,60,52
53,0.8836944127708096,0.8839555190142164,0.8837398585396297,0.8836821628819007,0.9505070730185146,20250804_111851,random,random,50,10,60,53
54,0.879133409350057,0.8802222384448524,0.8792256084876222,0.8790640676061028,0.9490300603286872,20250804_111851,random,random,50,10,60,54
55,0.8836944127708096,0.8843029008905786,0.883763261909715,0.883660378928969,0.9516096317869773,20250804_111851,random,random,50,10,60,55
56,0.879133409350057,0.8796050439418551,0.8791944039941751,0.8791068456096546,0.951388599958394,20250804_111851,random,random,50,10,60,56
57,0.8802736602052451,0.8808099269951364,0.8803385687539005,0.8802431421203147,0.9505408778864157,20250804_111851,random,random,50,10,60,57
58,0.8779931584948689,0.8786645205650706,0.8780658414811733,0.8779525357243654,0.9519086748491783,20250804_111851,random,random,50,10,60,58
59,0.8859749144811858,0.8879708599857854,0.8860983981693364,0.8858500978799617,0.9539421676721449,20250804_111851,random,random,50,10,60,59
60,0.8836944127708096,0.8843029008905786,0.883763261909715,0.883660378928969,0.9501508217183274,20250804_111851,random,random,50,10,60,60
1,0.8380843785632839,0.8550927924039706,0.8341690880119974,0.8348355437665782,0.9408983451536642,20250804_111851,uncertainty,sequential,50,10,60,1
2,0.8426453819840365,0.8717184454889373,0.8376865477343498,0.8379683182314761,0.9159194342904156,20250804_111851,uncertainty,sequential,50,10,60,2
3,0.8540478905359179,0.8737169863775369,0.8499911477697586,0.850921646746348,0.9423537559492194,20250804_111851,uncertainty,sequential,50,10,60,3
4,0.8962371721778791,0.9006108202443281,0.8944527759552598,0.8955330553901131,0.9603159725476719,20250804_111851,uncertainty,sequential,50,10,60,4
5,0.8848346636259977,0.8988548164113952,0.8815831953426855,0.883061263556732,0.950089043021839,20250804_111851,uncertainty,sequential,50,10,60,5
6,0.8905359179019384,0.899331125188925,0.8879776298934607,0.8893445208504196,0.9682621509878047,20250804_111851,uncertainty,sequential,50,10,60,6
7,0.8745724059293044,0.8906772598173065,0.8710256089813686,0.8723779739226145,0.963836035867154,20250804_111851,uncertainty,sequential,50,10,60,7
8,0.895096921322691,0.9034701412671233,0.8926250507701441,0.8940053178631859,0.9691161308463773,20250804_111851,uncertainty,sequential,50,10,60,8
9,0.9042189281641961,0.9098010610079575,0.9022427385676051,0.9034748427672956,0.9711885941616938,20250804_111851,uncertainty,sequential,50,10,60,9
10,0.8700114025085519,0.8698020729270729,0.8700909176117724,0.8699056868929764,0.948162381145791,20250804_111851,uncertainty,sequential,50,10,60,10
11,0.8848346636259977,0.884941285666611,0.8844080982285125,0.8846180399512821,0.9621280761500088,20250804_111851,uncertainty,sequential,50,10,60,11
12,0.9076396807297605,0.9087795407447722,0.9067573759906687,0.9073384909780351,0.9715843409254226,20250804_111851,uncertainty,sequential,50,10,60,12
13,0.887115165336374,0.889622343782874,0.8857229147790587,0.8865481487289049,0.961060601326793,20250804_111851,uncertainty,sequential,50,10,60,13
14,0.8802736602052451,0.8818990568709938,0.8791149852636402,0.8797834967160274,0.9568479811707856,20250804_111851,uncertainty,sequential,50,10,60,14
15,0.9007981755986317,0.9074896199297349,0.8986159277658012,0.8999232691286128,0.9601441351371054,20250804_111851,uncertainty,sequential,50,10,60,15
16,0.8996579247434435,0.902153912476605,0.8983217212901344,0.899170115807517,0.9666609387529811,20250804_111851,uncertainty,sequential,50,10,60,16
17,0.9064994298745724,0.9090698799234538,0.9051717853386239,0.9060448806388227,0.970894387686027,20250804_111851,uncertainty,sequential,50,10,60,17
18,0.8962371721778791,0.9002229124408384,0.8945334874662834,0.8955718770159207,0.9601154955686776,20250804_111851,uncertainty,sequential,50,10,60,18
19,0.8973774230330672,0.9015734505977738,0.8956348090521865,0.8967003800609354,0.9671816581789401,20250804_111851,uncertainty,sequential,50,10,60,19
20,0.9076396807297605,0.9090023566378633,0.9066766644796451,0.907313827184656,0.9698217056685517,20250804_111851,uncertainty,sequential,50,10,60,20
21,0.9133409350057012,0.9163114521170788,0.9119411378760895,0.9128914214020597,0.9728548963247623,20250804_111851,uncertainty,sequential,50,10,60,21
22,0.9122006841505131,0.9143802893802894,0.9110012393122338,0.9118149824032177,0.9697175617833599,20250804_111851,uncertainty,sequential,50,10,60,22
23,0.9110604332953249,0.9150828845950797,0.909415648660189,0.9105064576225064,0.9749768279855447,20250804_111851,uncertainty,sequential,50,10,60,23
24,0.8962371721778791,0.9014404470316294,0.8942913529332126,0.895452038571932,0.9752345841013944,20250804_111851,uncertainty,sequential,50,10,60,24
25,0.8973774230330672,0.9037459040810247,0.8952312514970684,0.8964944765581562,0.9658564272398745,20250804_111851,uncertainty,sequential,50,10,60,25
26,0.8882554161915621,0.8958994496981354,0.8858556982326782,0.8871448080256317,0.9746279459701523,20250804_111851,uncertainty,sequential,50,10,60,26
27,0.9156214367160775,0.9209741340030306,0.9137402234927776,0.9149997904398668,0.9773799481363451,20250804_111851,uncertainty,sequential,50,10,60,27
28,0.9110604332953249,0.9177411804757649,0.9089313795940471,0.9102952130170686,0.9744352797825476,20250804_111851,uncertainty,sequential,50,10,60,28
29,0.9019384264538198,0.9105094178082191,0.8994751148186334,0.9009180145242824,0.9751226294248133,20250804_111851,uncertainty,sequential,50,10,60,29
30,0.8814139110604333,0.8824899749767043,0.8804584413826142,0.8810115220839944,0.9610762229095718,20250804_111851,uncertainty,sequential,50,10,60,30
31,0.9122006841505131,0.91467772277748,0.9109205278012102,0.9117877964126767,0.9718863581924787,20250804_111851,uncertainty,sequential,50,10,60,31
32,0.9167616875712656,0.9210694514874915,0.9150836796117516,0.9162279892545298,0.9726882661084554,20250804_111851,uncertainty,sequential,50,10,60,32
33,0.8985176738882554,0.9029298217779893,0.8967361306380897,0.8978290321947261,0.9705897668218411,20250804_111851,uncertainty,sequential,50,10,60,33
34,0.8973774230330672,0.9058165667808219,0.8949084054529738,0.8963095500835514,0.9714984222201394,20250804_111851,uncertainty,sequential,50,10,60,34
35,0.9064994298745724,0.908485516372796,0.9053332083606711,0.9061027837259101,0.9674081711292323,20250804_111851,uncertainty,sequential,50,10,60,35
36,0.8973774230330672,0.9047436143652775,0.8950698284750211,0.8964042714042715,0.9739900646733527,20250804_111851,uncertainty,sequential,50,10,60,36
37,0.8996579247434435,0.9087318176458608,0.89711104862478,0.8985658107795512,0.9762473833848845,20250804_111851,uncertainty,sequential,50,10,60,37
38,0.895096921322691,0.9034701412671233,0.8926250507701441,0.8940053178631859,0.9722326366107413,20250804_111851,uncertainty,sequential,50,10,60,38
39,0.8939566704675028,0.9014932305458273,0.8916044406952646,0.8929270492416634,0.9664500473854677,20250804_111851,uncertainty,sequential,50,10,60,39
40,0.8916761687571265,0.9013754566946057,0.8889982399683403,0.8904172470350247,0.9626123452161506,20250804_111851,uncertainty,sequential,50,10,60,40
41,0.887115165336374,0.8978735793310186,0.8842701075806334,0.8856877653796781,0.9717249351704315,20250804_111851,uncertainty,sequential,50,10,60,41
42,0.8985176738882554,0.9046735629006708,0.896413284593995,0.8976661435450861,0.9684782495495777,20250804_111851,uncertainty,sequential,50,10,60,42
43,0.9064994298745724,0.9125922974767596,0.9044453817394111,0.9057345245960089,0.977991793461847,20250804_111851,uncertainty,sequential,50,10,60,43
44,0.9007981755986317,0.9085162723157085,0.898454504743754,0.8998349815486528,0.9754480790660377,20250804_111851,uncertainty,sequential,50,10,60,44
45,0.9019384264538198,0.907474801061008,0.8999593838847753,0.9011766247379455,0.97579956467856,20250804_111851,uncertainty,sequential,50,10,60,45
46,0.9007981755986317,0.9070044970816811,0.8986966392768249,0.899965780768792,0.9756199164766042,20250804_111851,uncertainty,sequential,50,10,60,46
47,0.9053591790193842,0.9094880409060175,0.9036669061976026,0.9047523713441914,0.9725945366117829,20250804_111851,uncertainty,sequential,50,10,60,47
48,0.9110604332953249,0.9167798408488064,0.9090928026160944,0.910369496855346,0.9753100884181586,20250804_111851,uncertainty,sequential,50,10,60,48
49,0.9110604332953249,0.9154792232640248,0.9093349371491652,0.9104736627194774,0.977775694900074,20250804_111851,uncertainty,sequential,50,10,60,49
50,0.8996579247434435,0.9076133995832665,0.8972724716468272,0.8986606439413835,0.9763020589246102,20250804_111851,uncertainty,sequential,50,10,60,50
51,0.9019384264538198,0.9084109962126048,0.899797960862728,0.9010947220444603,0.9747216754668251,20250804_111851,uncertainty,sequential,50,10,60,51
52,0.9053591790193842,0.9116663654437014,0.9032633486424845,0.9045650552162039,0.9779032711594339,20250804_111851,uncertainty,sequential,50,10,60,52
53,0.9007981755986317,0.9065379878540791,0.8987773507878485,0.9000072079628332,0.9745498380562585,20250804_111851,uncertainty,sequential,50,10,60,53
54,0.9099201824401368,0.9163282338057218,0.907830058008144,0.9091643296636158,0.9781323877068558,20250804_111851,uncertainty,sequential,50,10,60,54
55,0.8962371721778791,0.9023426287196606,0.8941299299111652,0.8953665063213803,0.974200956040866,20250804_111851,uncertainty,sequential,50,10,60,55
56,0.9053591790193842,0.910303928836175,0.9035054831755553,0.9046805289837139,0.9725893294175233,20250804_111851,uncertainty,sequential,50,10,60,56
57,0.9122006841505131,0.9172694059091391,0.9103555472240448,0.9115710931535658,0.9743181179117067,20250804_111851,uncertainty,sequential,50,10,60,57
58,0.9030786773090079,0.9093354312626912,0.9009799939596547,0.902265417992498,0.973581299923975,20250804_111851,uncertainty,sequential,50,10,60,58
59,0.9064994298745724,0.9130760883441849,0.9043646702283875,0.9056949675307645,0.9730683912894055,20250804_111851,uncertainty,sequential,50,10,60,59
60,0.9007981755986317,0.904855476673428,0.899100196831943,0.9001621241800559,0.9722560689849095,20250804_111851,uncertainty,sequential,50,10,60,60
1,0.8380843785632839,0.8550927924039706,0.8341690880119974,0.8348355437665782,0.9408983451536642,20250804_111851,entropy,sequential,50,10,60,1
2,0.8426453819840365,0.8717184454889373,0.8376865477343498,0.8379683182314761,0.9159194342904156,20250804_111851,entropy,sequential,50,10,60,2
3,0.8540478905359179,0.8737169863775369,0.8499911477697586,0.850921646746348,0.9423537559492194,20250804_111851,entropy,sequential,50,10,60,3
4,0.8962371721778791,0.9006108202443281,0.8944527759552598,0.8955330553901131,0.9603159725476719,20250804_111851,entropy,sequential,50,10,60,4
5,0.8848346636259977,0.8988548164113952,0.8815831953426855,0.883061263556732,0.950089043021839,20250804_111851,entropy,sequential,50,10,60,5
6,0.8905359179019384,0.899331125188925,0.8879776298934607,0.8893445208504196,0.9682621509878047,20250804_111851,entropy,sequential,50,10,60,6
7,0.8745724059293044,0.8906772598173065,0.8710256089813686,0.8723779739226145,0.963836035867154,20250804_111851,entropy,sequential,50,10,60,7
8,0.895096921322691,0.9034701412671233,0.8926250507701441,0.8940053178631859,0.9691161308463773,20250804_111851,entropy,sequential,50,10,60,8
9,0.9042189281641961,0.9098010610079575,0.9022427385676051,0.9034748427672956,0.9711885941616938,20250804_111851,entropy,sequential,50,10,60,9
10,0.8700114025085519,0.8698020729270729,0.8700909176117724,0.8699056868929764,0.948162381145791,20250804_111851,entropy,sequential,50,10,60,10
11,0.8848346636259977,0.884941285666611,0.8844080982285125,0.8846180399512821,0.9621280761500088,20250804_111851,entropy,sequential,50,10,60,11
12,0.9076396807297605,0.9087795407447722,0.9067573759906687,0.9073384909780351,0.9715843409254226,20250804_111851,entropy,sequential,50,10,60,12
13,0.887115165336374,0.889622343782874,0.8857229147790587,0.8865481487289049,0.961060601326793,20250804_111851,entropy,sequential,50,10,60,13
14,0.8802736602052451,0.8818990568709938,0.8791149852636402,0.8797834967160274,0.9568479811707856,20250804_111851,entropy,sequential,50,10,60,14
15,0.9007981755986317,0.9074896199297349,0.8986159277658012,0.8999232691286128,0.9601441351371054,20250804_111851,entropy,sequential,50,10,60,15
16,0.8996579247434435,0.902153912476605,0.8983217212901344,0.899170115807517,0.9666609387529811,20250804_111851,entropy,sequential,50,10,60,16
17,0.9064994298745724,0.9090698799234538,0.9051717853386239,0.9060448806388227,0.970894387686027,20250804_111851,entropy,sequential,50,10,60,17
18,0.8962371721778791,0.9002229124408384,0.8945334874662834,0.8955718770159207,0.9601154955686776,20250804_111851,entropy,sequential,50,10,60,18
19,0.8973774230330672,0.9015734505977738,0.8956348090521865,0.8967003800609354,0.9671816581789401,20250804_111851,entropy,sequential,50,10,60,19
20,0.9076396807297605,0.9090023566378633,0.9066766644796451,0.907313827184656,0.9698217056685517,20250804_111851,entropy,sequential,50,10,60,20
21,0.9133409350057012,0.9163114521170788,0.9119411378760895,0.9128914214020597,0.9728548963247623,20250804_111851,entropy,sequential,50,10,60,21
22,0.9122006841505131,0.9143802893802894,0.9110012393122338,0.9118149824032177,0.9697175617833599,20250804_111851,entropy,sequential,50,10,60,22
23,0.9110604332953249,0.9150828845950797,0.909415648660189,0.9105064576225064,0.9749768279855447,20250804_111851,entropy,sequential,50,10,60,23
24,0.8962371721778791,0.9014404470316294,0.8942913529332126,0.895452038571932,0.9752345841013944,20250804_111851,entropy,sequential,50,10,60,24
25,0.8973774230330672,0.9037459040810247,0.8952312514970684,0.8964944765581562,0.9658564272398745,20250804_111851,entropy,sequential,50,10,60,25
26,0.8882554161915621,0.8958994496981354,0.8858556982326782,0.8871448080256317,0.9746279459701523,20250804_111851,entropy,sequential,50,10,60,26
27,0.9156214367160775,0.9209741340030306,0.9137402234927776,0.9149997904398668,0.9773799481363451,20250804_111851,entropy,sequential,50,10,60,27
28,0.9110604332953249,0.9177411804757649,0.9089313795940471,0.9102952130170686,0.9744352797825476,20250804_111851,entropy,sequential,50,10,60,28
29,0.9019384264538198,0.9105094178082191,0.8994751148186334,0.9009180145242824,0.9751226294248133,20250804_111851,entropy,sequential,50,10,60,29
30,0.8814139110604333,0.8824899749767043,0.8804584413826142,0.8810115220839944,0.9610762229095718,20250804_111851,entropy,sequential,50,10,60,30
31,0.9122006841505131,0.91467772277748,0.9109205278012102,0.9117877964126767,0.9718863581924787,20250804_111851,entropy,sequential,50,10,60,31
32,0.9167616875712656,0.9210694514874915,0.9150836796117516,0.9162279892545298,0.9726882661084554,20250804_111851,entropy,sequential,50,10,60,32
33,0.8985176738882554,0.9029298217779893,0.8967361306380897,0.8978290321947261,0.9705897668218411,20250804_111851,entropy,sequential,50,10,60,33
34,0.8973774230330672,0.9058165667808219,0.8949084054529738,0.8963095500835514,0.9714984222201394,20250804_111851,entropy,sequential,50,10,60,34
35,0.9064994298745724,0.908485516372796,0.9053332083606711,0.9061027837259101,0.9674081711292323,20250804_111851,entropy,sequential,50,10,60,35
36,0.8973774230330672,0.9047436143652775,0.8950698284750211,0.8964042714042715,0.9739900646733527,20250804_111851,entropy,sequential,50,10,60,36
37,0.8996579247434435,0.9087318176458608,0.89711104862478,0.8985658107795512,0.9762473833848845,20250804_111851,entropy,sequential,50,10,60,37
38,0.895096921322691,0.9034701412671233,0.8926250507701441,0.8940053178631859,0.9722326366107413,20250804_111851,entropy,sequential,50,10,60,38
39,0.8939566704675028,0.9014932305458273,0.8916044406952646,0.8929270492416634,0.9664500473854677,20250804_111851,entropy,sequential,50,10,60,39
40,0.8916761687571265,0.9013754566946057,0.8889982399683403,0.8904172470350247,0.9626123452161506,20250804_111851,entropy,sequential,50,10,60,40
41,0.887115165336374,0.8978735793310186,0.8842701075806334,0.8856877653796781,0.9717249351704315,20250804_111851,entropy,sequential,50,10,60,41
42,0.8985176738882554,0.9046735629006708,0.896413284593995,0.8976661435450861,0.9684782495495777,20250804_111851,entropy,sequential,50,10,60,42
43,0.9064994298745724,0.9125922974767596,0.9044453817394111,0.9057345245960089,0.977991793461847,20250804_111851,entropy,sequential,50,10,60,43
44,0.9007981755986317,0.9085162723157085,0.898454504743754,0.8998349815486528,0.9754480790660377,20250804_111851,entropy,sequential,50,10,60,44
45,0.9019384264538198,0.907474801061008,0.8999593838847753,0.9011766247379455,0.97579956467856,20250804_111851,entropy,sequential,50,10,60,45
46,0.9007981755986317,0.9070044970816811,0.8986966392768249,0.899965780768792,0.9756199164766042,20250804_111851,entropy,sequential,50,10,60,46
47,0.9053591790193842,0.9094880409060175,0.9036669061976026,0.9047523713441914,0.9725945366117829,20250804_111851,entropy,sequential,50,10,60,47
48,0.9110604332953249,0.9167798408488064,0.9090928026160944,0.910369496855346,0.9753100884181586,20250804_111851,entropy,sequential,50,10,60,48
49,0.9110604332953249,0.9154792232640248,0.9093349371491652,0.9104736627194774,0.977775694900074,20250804_111851,entropy,sequential,50,10,60,49
50,0.8996579247434435,0.9076133995832665,0.8972724716468272,0.8986606439413835,0.9763020589246102,20250804_111851,entropy,sequential,50,10,60,50
51,0.9019384264538198,0.9084109962126048,0.899797960862728,0.9010947220444603,0.9747216754668251,20250804_111851,entropy,sequential,50,10,60,51
52,0.9053591790193842,0.9116663654437014,0.9032633486424845,0.9045650552162039,0.9779032711594339,20250804_111851,entropy,sequential,50,10,60,52
53,0.9007981755986317,0.9065379878540791,0.8987773507878485,0.9000072079628332,0.9745498380562585,20250804_111851,entropy,sequential,50,10,60,53
54,0.9099201824401368,0.9163282338057218,0.907830058008144,0.9091643296636158,0.9781323877068558,20250804_111851,entropy,sequential,50,10,60,54
55,0.8962371721778791,0.9023426287196606,0.8941299299111652,0.8953665063213803,0.974200956040866,20250804_111851,entropy,sequential,50,10,60,55
56,0.9053591790193842,0.910303928836175,0.9035054831755553,0.9046805289837139,0.9725893294175233,20250804_111851,entropy,sequential,50,10,60,56
57,0.9122006841505131,0.9172694059091391,0.9103555472240448,0.9115710931535658,0.9743181179117067,20250804_111851,entropy,sequential,50,10,60,57
58,0.9030786773090079,0.9093354312626912,0.9009799939596547,0.902265417992498,0.973581299923975,20250804_111851,entropy,sequential,50,10,60,58
59,0.9064994298745724,0.9130760883441849,0.9043646702283875,0.9056949675307645,0.9730683912894055,20250804_111851,entropy,sequential,50,10,60,59
60,0.9007981755986317,0.904855476673428,0.899100196831943,0.9001621241800559,0.9722560689849095,20250804_111851,entropy,sequential,50,10,60,60
1,0.8380843785632839,0.8550927924039706,0.8341690880119974,0.8348355437665782,0.9408983451536642,20250804_111851,margin,sequential,50,10,60,1
2,0.8426453819840365,0.8717184454889373,0.8376865477343498,0.8379683182314761,0.9159194342904156,20250804_111851,margin,sequential,50,10,60,2
3,0.8540478905359179,0.8737169863775369,0.8499911477697586,0.850921646746348,0.9423537559492194,20250804_111851,margin,sequential,50,10,60,3
4,0.8962371721778791,0.9006108202443281,0.8944527759552598,0.8955330553901131,0.9603159725476719,20250804_111851,margin,sequential,50,10,60,4
5,0.8848346636259977,0.8988548164113952,0.8815831953426855,0.883061263556732,0.950089043021839,20250804_111851,margin,sequential,50,10,60,5
6,0.8905359179019384,0.899331125188925,0.8879776298934607,0.8893445208504196,0.9682621509878047,20250804_111851,margin,sequential,50,10,60,6
7,0.8745724059293044,0.8906772598173065,0.8710256089813686,0.8723779739226145,0.963836035867154,20250804_111851,margin,sequential,50,10,60,7
8,0.895096921322691,0.9034701412671233,0.8926250507701441,0.8940053178631859,0.9691161308463773,20250804_111851,margin,sequential,50,10,60,8
9,0.9042189281641961,0.9098010610079575,0.9022427385676051,0.9034748427672956,0.9711885941616938,20250804_111851,margin,sequential,50,10,60,9
10,0.8700114025085519,0.8698020729270729,0.8700909176117724,0.8699056868929764,0.948162381145791,20250804_111851,margin,sequential,50,10,60,10
11,0.8848346636259977,0.884941285666611,0.8844080982285125,0.8846180399512821,0.9621280761500088,20250804_111851,margin,sequential,50,10,60,11
12,0.9076396807297605,0.9087795407447722,0.9067573759906687,0.9073384909780351,0.9715843409254226,20250804_111851,margin,sequential,50,10,60,12
13,0.887115165336374,0.889622343782874,0.8857229147790587,0.8865481487289049,0.961060601326793,20250804_111851,margin,sequential,50,10,60,13
14,0.8802736602052451,0.8818990568709938,0.8791149852636402,0.8797834967160274,0.9568479811707856,20250804_111851,margin,sequential,50,10,60,14
