iteration,accuracy,precision,recall,f1,roc_auc,timestamp,strategy_type,split_type,initial_size,batch_size,iterations,iteration_id
4,0.7457240592930444,0.7646389822107176,0.7502082877703835,0.7431378343413648,0.911290238593641,20250813_113407,uncertainty,sequential,10,5,10,4
5,0.8574686431014823,0.8596386492741426,0.8560393039022713,0.8567527130415467,0.9171899896897553,20250813_113407,uncertainty,sequential,10,5,10,5
6,0.8802736602052451,0.880204751484839,0.8800028118849001,0.8800934407850276,0.9503051415836119,20250813_113407,uncertainty,sequential,10,5,10,6
7,0.8722919042189282,0.872523899974952,0.8717285802064132,0.8720121754177481,0.937063246581477,20250813_113407,uncertainty,sequential,10,5,10,7
8,0.8517673888255416,0.8530400268453561,0.8506134074837796,0.8511820849388594,0.9195332271065704,20250813_113407,uncertainty,sequential,10,5,10,8
9,0.8643101482326112,0.873103374167204,0.8615979837743827,0.8627331831280836,0.9304501098717989,20250813_113407,uncertainty,sequential,10,5,10,9
10,0.855188141391106,0.8647749574068883,0.8523031420210163,0.8533570323557487,0.9433769696212286,20250813_113407,uncertainty,sequential,10,5,10,10
1,0.6533637400228051,0.74673364075538,0.6638261421980609,0.6255547690475387,0.8740093312921132,20250813_113407,margin,sequential,10,5,10,1
2,0.887115165336374,0.8899305007107882,0.8856422032680351,0.8865107779664407,0.9474776351006551,20250813_113407,margin,sequential,10,5,10,2
3,0.6864310148232611,0.7399042477989847,0.6943923725018486,0.6732723432675882,0.8583929557076057,20250813_113407,margin,sequential,10,5,10,3
4,0.7457240592930444,0.7646389822107176,0.7502082877703835,0.7431378343413648,0.911290238593641,20250813_113407,margin,sequential,10,5,10,4
5,0.8574686431014823,0.8596386492741426,0.8560393039022713,0.8567527130415467,0.9171899896897553,20250813_113407,margin,sequential,10,5,10,5
6,0.8802736602052451,0.880204751484839,0.8800028118849001,0.8800934407850276,0.9503051415836119,20250813_113407,margin,sequential,10,5,10,6
7,0.8722919042189282,0.872523899974952,0.8717285802064132,0.8720121754177481,0.937063246581477,20250813_113407,margin,sequential,10,5,10,7
8,0.8517673888255416,0.8530400268453561,0.8506134074837796,0.8511820849388594,0.9195332271065704,20250813_113407,margin,sequential,10,5,10,8
9,0.8643101482326112,0.873103374167204,0.8615979837743827,0.8627331831280836,0.9304501098717989,20250813_113407,margin,sequential,10,5,10,9
10,0.855188141391106,0.8647749574068883,0.8523031420210163,0.8533570323557487,0.9433769696212286,20250813_113407,margin,sequential,10,5,10,10
1,0.6533637400228051,0.74673364075538,0.6638261421980609,0.6255547690475387,0.8740093312921132,20250813_113407,random,sequential,10,5,10,1
2,0.879133409350057,0.8793886198547216,0.8785786442549026,0.8788686660203688,0.9417184782495496,20250813_113407,random,sequential,10,5,10,2
3,0.8654503990877993,0.8842086916105043,0.8615693442059549,0.8627506631299735,0.9375423084533592,20250813_113407,random,sequential,10,5,10,3
4,0.750285062713797,0.7755671284592307,0.7554206892242321,0.7467233187351396,0.9168957832140886,20250813_113407,random,sequential,10,5,10,4
5,0.7844925883694412,0.8098244147157191,0.7894288749336082,0.7817675520884764,0.9336212911758885,20250813_113407,random,sequential,10,5,10,5
6,0.887115165336374,0.8893311683534593,0.8858036262900824,0.8865843096734415,0.9547781214525989,20250813_113407,random,sequential,10,5,10,6
7,0.8620296465222349,0.8632783018867924,0.8609288593120255,0.8615045685729686,0.9455561804188667,20250813_113407,random,sequential,10,5,10,7
8,0.887115165336374,0.8905981237402785,0.8854807802459879,0.8864323974336336,0.9474880494891742,20250813_113407,random,sequential,10,5,10,8
9,0.8814139110604333,0.882701334898049,0.8803777298715906,0.8809792253888715,0.9551999041876257,20250813_113407,random,sequential,10,5,10,9
10,0.8814139110604333,0.8816768598146447,0.8808619989377324,0.881154162887909,0.9575847991585174,20250813_113407,random,sequential,10,5,10,10
1,0.7309007981755986,0.7310742459879691,0.7309444560016642,0.7308724552953781,0.8086592469315582,20250813_113407,entropy,random,10,5,20,1
2,0.7605473204104903,0.76656637713824,0.7608019554815894,0.7593052433477965,0.8622763677969628,20250813_113407,entropy,random,10,5,20,2
3,0.8209806157354618,0.8216928432220613,0.8210604327023091,0.8209051710121552,0.9077413147493238,20250813_113407,entropy,random,10,5,20,3
4,0.8164196123147093,0.8243690271992159,0.8166866028708134,0.8153739737150763,0.9129394632827128,20250813_113407,entropy,random,10,5,20,4
5,0.8380843785632839,0.839427393256081,0.838191699604743,0.8379526977087952,0.9223346161847306,20250813_113407,entropy,random,10,5,20,5
6,0.8152793614595211,0.8181512992939646,0.815441023507385,0.8149133411845629,0.9162991470771791,20250813_113407,entropy,random,10,5,20,6
7,0.8346636259977195,0.8388246871480745,0.8348528188059081,0.8342075036537842,0.9329857499479925,20250813_113407,entropy,random,10,5,20,7
8,0.8403648802736602,0.8404876373626373,0.8403318077803204,0.8403397623951896,0.93154514250052,20250813_113407,entropy,random,10,5,20,8
9,0.8540478905359179,0.8544920654754466,0.8541085916371958,0.8540158135663753,0.9398611400041607,20250813_113407,entropy,random,10,5,20,9
10,0.8403648802736602,0.8426203085424822,0.8405034324942793,0.8401385344513306,0.9364364468483463,20250813_113407,entropy,random,10,5,20,10
11,0.8483466362599772,0.8598906998217699,0.8486530060328688,0.8471991332974391,0.9498803827751197,20250813_113407,entropy,random,10,5,20,11
12,0.8403648802736602,0.8496786110873836,0.8406438527147909,0.8393705649634731,0.9375234033700853,20250813_113407,entropy,random,10,5,20,12
13,0.8643101482326112,0.869609239044455,0.8645152902017891,0.8638676595850143,0.9459876222175992,20250813_113407,entropy,random,10,5,20,13
14,0.8563283922462942,0.8644656127406682,0.8565841481173289,0.8555831460086779,0.9455481589348866,20250813_113407,entropy,random,10,5,20,14
15,0.8677309007981756,0.8737164046653144,0.8679477844809653,0.8672460590875875,0.9474282296650718,20250813_113407,entropy,random,10,5,20,15
16,0.8677309007981756,0.8737164046653144,0.8679477844809653,0.8672460590875875,0.9490482629498648,20250813_113407,entropy,random,10,5,20,16
17,0.8768529076396807,0.8799318658280922,0.8770074890784273,0.8766333229134105,0.9486556064073227,20250813_113407,entropy,random,10,5,20,17
18,0.8620296465222349,0.8651466532439887,0.8621879550655294,0.861770127070348,0.9461202413147493,20250813_113407,entropy,random,10,5,20,18
19,0.879133409350057,0.879735430446331,0.879202205117537,0.8790980408477521,0.9490404618265031,20250813_113407,entropy,random,10,5,20,19
20,0.8734321550741163,0.8735123691821152,0.8734579779488247,0.8734295220598274,0.9483565633451218,20250813_113407,entropy,random,10,5,20,20
1,0.7309007981755986,0.7310742459879691,0.7309444560016642,0.7308724552953781,0.8086592469315582,20250813_113407,uncertainty,random,10,5,20,1
2,0.7605473204104903,0.76656637713824,0.7608019554815894,0.7593052433477965,0.8622763677969628,20250813_113407,uncertainty,random,10,5,20,2
3,0.8209806157354618,0.8216928432220613,0.8210604327023091,0.8209051710121552,0.9077413147493238,20250813_113407,uncertainty,random,10,5,20,3
4,0.8164196123147093,0.8243690271992159,0.8166866028708134,0.8153739737150763,0.9129394632827128,20250813_113407,uncertainty,random,10,5,20,4
5,0.8380843785632839,0.839427393256081,0.838191699604743,0.8379526977087952,0.9223346161847306,20250813_113407,uncertainty,random,10,5,20,5
6,0.8152793614595211,0.8181512992939646,0.815441023507385,0.8149133411845629,0.9162991470771791,20250813_113407,uncertainty,random,10,5,20,6
7,0.8346636259977195,0.8388246871480745,0.8348528188059081,0.8342075036537842,0.9329857499479925,20250813_113407,uncertainty,random,10,5,20,7
8,0.8403648802736602,0.8404876373626373,0.8403318077803204,0.8403397623951896,0.93154514250052,20250813_113407,uncertainty,random,10,5,20,8
9,0.8540478905359179,0.8544920654754466,0.8541085916371958,0.8540158135663753,0.9398611400041607,20250813_113407,uncertainty,random,10,5,20,9
10,0.8403648802736602,0.8426203085424822,0.8405034324942793,0.8401385344513306,0.9364364468483463,20250813_113407,uncertainty,random,10,5,20,10
11,0.8483466362599772,0.8598906998217699,0.8486530060328688,0.8471991332974391,0.9498803827751197,20250813_113407,uncertainty,random,10,5,20,11
12,0.8403648802736602,0.8496786110873836,0.8406438527147909,0.8393705649634731,0.9375234033700853,20250813_113407,uncertainty,random,10,5,20,12
13,0.8643101482326112,0.869609239044455,0.8645152902017891,0.8638676595850143,0.9459876222175992,20250813_113407,uncertainty,random,10,5,20,13
14,0.8563283922462942,0.8644656127406682,0.8565841481173289,0.8555831460086779,0.9455481589348866,20250813_113407,uncertainty,random,10,5,20,14
15,0.8677309007981756,0.8737164046653144,0.8679477844809653,0.8672460590875875,0.9474282296650718,20250813_113407,uncertainty,random,10,5,20,15
16,0.8677309007981756,0.8737164046653144,0.8679477844809653,0.8672460590875875,0.9490482629498648,20250813_113407,uncertainty,random,10,5,20,16
17,0.8768529076396807,0.8799318658280922,0.8770074890784273,0.8766333229134105,0.9486556064073227,20250813_113407,uncertainty,random,10,5,20,17
18,0.8620296465222349,0.8651466532439887,0.8621879550655294,0.861770127070348,0.9461202413147493,20250813_113407,uncertainty,random,10,5,20,18
19,0.879133409350057,0.879735430446331,0.879202205117537,0.8790980408477521,0.9490404618265031,20250813_113407,uncertainty,random,10,5,20,19
20,0.8734321550741163,0.8735123691821152,0.8734579779488247,0.8734295220598274,0.9483565633451218,20250813_113407,uncertainty,random,10,5,20,20
1,0.7309007981755986,0.7310742459879691,0.7309444560016642,0.7308724552953781,0.8086592469315582,20250813_113407,margin,random,10,5,20,1
2,0.7605473204104903,0.76656637713824,0.7608019554815894,0.7593052433477965,0.8622763677969628,20250813_113407,margin,random,10,5,20,2
3,0.8209806157354618,0.8216928432220613,0.8210604327023091,0.8209051710121552,0.9077413147493238,20250813_113407,margin,random,10,5,20,3
4,0.8164196123147093,0.8243690271992159,0.8166866028708134,0.8153739737150763,0.9129394632827128,20250813_113407,margin,random,10,5,20,4
5,0.8380843785632839,0.839427393256081,0.838191699604743,0.8379526977087952,0.9223346161847306,20250813_113407,margin,random,10,5,20,5
6,0.8152793614595211,0.8181512992939646,0.815441023507385,0.8149133411845629,0.9162991470771791,20250813_113407,margin,random,10,5,20,6
7,0.8346636259977195,0.8388246871480745,0.8348528188059081,0.8342075036537842,0.9329857499479925,20250813_113407,margin,random,10,5,20,7
8,0.8403648802736602,0.8404876373626373,0.8403318077803204,0.8403397623951896,0.93154514250052,20250813_113407,margin,random,10,5,20,8
9,0.8540478905359179,0.8544920654754466,0.8541085916371958,0.8540158135663753,0.9398611400041607,20250813_113407,margin,random,10,5,20,9
10,0.8403648802736602,0.8426203085424822,0.8405034324942793,0.8401385344513306,0.9364364468483463,20250813_113407,margin,random,10,5,20,10
11,0.8483466362599772,0.8598906998217699,0.8486530060328688,0.8471991332974391,0.9498803827751197,20250813_113407,margin,random,10,5,20,11
12,0.8403648802736602,0.8496786110873836,0.8406438527147909,0.8393705649634731,0.9375234033700853,20250813_113407,margin,random,10,5,20,12
13,0.8643101482326112,0.869609239044455,0.8645152902017891,0.8638676595850143,0.9459876222175992,20250813_113407,margin,random,10,5,20,13
14,0.8563283922462942,0.8644656127406682,0.8565841481173289,0.8555831460086779,0.9455481589348866,20250813_113407,margin,random,10,5,20,14
15,0.8677309007981756,0.8737164046653144,0.8679477844809653,0.8672460590875875,0.9474282296650718,20250813_113407,margin,random,10,5,20,15
16,0.8677309007981756,0.8737164046653144,0.8679477844809653,0.8672460590875875,0.9490482629498648,20250813_113407,margin,random,10,5,20,16
17,0.8768529076396807,0.8799318658280922,0.8770074890784273,0.8766333229134105,0.9486556064073227,20250813_113407,margin,random,10,5,20,17
18,0.8620296465222349,0.8651466532439887,0.8621879550655294,0.861770127070348,0.9461202413147493,20250813_113407,margin,random,10,5,20,18
19,0.879133409350057,0.879735430446331,0.879202205117537,0.8790980408477521,0.9490404618265031,20250813_113407,margin,random,10,5,20,19
20,0.8734321550741163,0.8735123691821152,0.8734579779488247,0.8734295220598274,0.9483565633451218,20250813_113407,margin,random,10,5,20,20
1,0.7309007981755986,0.7310742459879691,0.7309444560016642,0.7308724552953781,0.8086592469315582,20250813_113407,random,random,10,5,20,1
2,0.7480045610034207,0.7484685585698212,0.7480757229040982,0.7479206578979883,0.829301019346786,20250813_113407,random,random,10,5,20,2
3,0.758266818700114,0.7635191016954543,0.7585058248387768,0.7571677846738971,0.8504030580403578,20250813_113407,random,random,10,5,20,3
4,0.7810718358038768,0.7917196834091742,0.7813969211566465,0.7791882166573998,0.8634439359267735,20250813_113407,random,random,10,5,20,4
5,0.8015963511972634,0.8036103028907542,0.8017344497607655,0.8013150356752252,0.8802865612648221,20250813_113407,random,random,10,5,20,5
6,0.7468643101482326,0.7470469163041442,0.7469081547742875,0.7468376486253134,0.8456833784064904,20250813_113407,random,random,10,5,20,6
7,0.7924743443557583,0.7963613352317671,0.7922768878718536,0.791713644430525,0.8743239026419805,20250813_113407,random,random,10,5,20,7
8,0.7913340935005702,0.7915222302030959,0.7912887455793635,0.791280904838263,0.8781672560848763,20250813_113407,random,random,10,5,20,8
9,0.7913340935005702,0.7914013898424983,0.7913589556896192,0.7913297525851208,0.8715779072186395,20250813_113407,random,random,10,5,20,9
10,0.8209806157354618,0.8226261073285014,0.8208576034949033,0.8207111447928508,0.8970797794882462,20250813_113407,random,random,10,5,20,10
11,0.82212086659065,0.822682931913164,0.8220485749947992,0.8220188164769061,0.9020646973164135,20250813_113407,random,random,10,5,20,11
12,0.8335233751425314,0.8349241426869789,0.8334122113584357,0.8333151081534247,0.9125546078635324,20250813_113407,random,random,10,5,20,12
13,0.8312428734321551,0.8315967340477604,0.8311862908258789,0.8311794391550908,0.910752548366965,20250813_113407,random,random,10,5,20,13
14,0.8369441277080958,0.8389074372553534,0.8368135011441648,0.8366689110783204,0.917224880382775,20250813_113407,random,random,10,5,20,14
15,0.830102622576967,0.8310404732838764,0.8300109215727065,0.8299531656457845,0.9135323486582068,20250813_113407,random,random,10,5,20,15
16,0.8232611174458381,0.8261592011592012,0.8230991262741835,0.8228151195331552,0.9144372789681715,20250813_113407,random,random,10,5,20,16
17,0.8312428734321551,0.8335359081288376,0.8311004784688996,0.8309084845389834,0.9117354899105469,20250813_113407,random,random,10,5,20,17
18,0.8358038768529077,0.8410508345577743,0.8355913251508217,0.8351073275186713,0.9143488662367381,20250813_113407,random,random,10,5,20,18
19,0.8437856328392246,0.8465841734769883,0.8436316829623466,0.8434265310510644,0.9201815061368838,20250813_113407,random,random,10,5,20,19
20,0.8358038768529077,0.8399426861646087,0.835614728520907,0.8352467228855306,0.917958185978781,20250813_113407,random,random,10,5,20,20
1,0.6533637400228051,0.74673364075538,0.6638261421980609,0.6255547690475387,0.8740093312921132,20250813_113407,entropy,sequential,10,5,20,1
2,0.887115165336374,0.8899305007107882,0.8856422032680351,0.8865107779664407,0.9474776351006551,20250813_113407,entropy,sequential,10,5,20,2
3,0.6864310148232611,0.7399042477989847,0.6943923725018486,0.6732723432675882,0.8583929557076057,20250813_113407,entropy,sequential,10,5,20,3
4,0.7457240592930444,0.7646389822107176,0.7502082877703835,0.7431378343413648,0.911290238593641,20250813_113407,entropy,sequential,10,5,20,4
5,0.8574686431014823,0.8596386492741426,0.8560393039022713,0.8567527130415467,0.9171899896897553,20250813_113407,entropy,sequential,10,5,20,5
6,0.8802736602052451,0.880204751484839,0.8800028118849001,0.8800934407850276,0.9503051415836119,20250813_113407,entropy,sequential,10,5,20,6
7,0.8722919042189282,0.872523899974952,0.8717285802064132,0.8720121754177481,0.937063246581477,20250813_113407,entropy,sequential,10,5,20,7
8,0.8517673888255416,0.8530400268453561,0.8506134074837796,0.8511820849388594,0.9195332271065704,20250813_113407,entropy,sequential,10,5,20,8
9,0.8643101482326112,0.873103374167204,0.8615979837743827,0.8627331831280836,0.9304501098717989,20250813_113407,entropy,sequential,10,5,20,9
10,0.855188141391106,0.8647749574068883,0.8523031420210163,0.8533570323557487,0.9433769696212286,20250813_113407,entropy,sequential,10,5,20,10
11,0.8517673888255416,0.8673590504451039,0.848111350642047,0.8490813300857778,0.9484591912185876,20250813_113407,entropy,sequential,10,5,20,11
12,0.8677309007981756,0.8748143399048993,0.8653055060872101,0.8664163033772783,0.9455874235844243,20250813_113407,entropy,sequential,10,5,20,12
13,0.8757126567844926,0.8793763733941853,0.8739832953208152,0.8749157647773115,0.9526353610147781,20250813_113407,entropy,sequential,10,5,20,13
14,0.887115165336374,0.8917293233082706,0.8852386457129169,0.8863056911974417,0.9619249955738848,20250813_113407,entropy,sequential,10,5,20,14
15,0.8802736602052451,0.8860260894525893,0.8781464471313567,0.8792690457554386,0.954522968933879,20250813_113407,entropy,sequential,10,5,20,15
16,0.8802736602052451,0.8940814038296159,0.8770164859770259,0.8784300264698699,0.9561059559887941,20250813_113407,entropy,sequential,10,5,20,16
17,0.8802736602052451,0.8933821132911806,0.8770971974880495,0.878498679892808,0.9564340092271482,20250813_113407,entropy,sequential,10,5,20,17
18,0.879133409350057,0.8870451626712329,0.8766415679903354,0.8778756923206272,0.9506930775559513,20250813_113407,entropy,sequential,10,5,20,18
19,0.8836944127708096,0.8966093600764088,0.8805625852678061,0.8820029969502865,0.9554472459149561,20250813_113407,entropy,sequential,10,5,20,19
20,0.87115165336374,0.8952395646319569,0.8668338176023995,0.8680716692426378,0.9521042272003,20250813_113407,entropy,sequential,10,5,20,20
1,0.6533637400228051,0.74673364075538,0.6638261421980609,0.6255547690475387,0.8740093312921132,20250813_113407,uncertainty,sequential,10,5,20,1
2,0.887115165336374,0.8899305007107882,0.8856422032680351,0.8865107779664407,0.9474776351006551,20250813_113407,uncertainty,sequential,10,5,20,2
3,0.6864310148232611,0.7399042477989847,0.6943923725018486,0.6732723432675882,0.8583929557076057,20250813_113407,uncertainty,sequential,10,5,20,3
4,0.7457240592930444,0.7646389822107176,0.7502082877703835,0.7431378343413648,0.911290238593641,20250813_113407,uncertainty,sequential,10,5,20,4
5,0.8574686431014823,0.8596386492741426,0.8560393039022713,0.8567527130415467,0.9171899896897553,20250813_113407,uncertainty,sequential,10,5,20,5
6,0.8802736602052451,0.880204751484839,0.8800028118849001,0.8800934407850276,0.9503051415836119,20250813_113407,uncertainty,sequential,10,5,20,6
7,0.8722919042189282,0.872523899974952,0.8717285802064132,0.8720121754177481,0.937063246581477,20250813_113407,uncertainty,sequential,10,5,20,7
8,0.8517673888255416,0.8530400268453561,0.8506134074837796,0.8511820849388594,0.9195332271065704,20250813_113407,uncertainty,sequential,10,5,20,8
9,0.8643101482326112,0.873103374167204,0.8615979837743827,0.8627331831280836,0.9304501098717989,20250813_113407,uncertainty,sequential,10,5,20,9
10,0.855188141391106,0.8647749574068883,0.8523031420210163,0.8533570323557487,0.9433769696212286,20250813_113407,uncertainty,sequential,10,5,20,10
11,0.8517673888255416,0.8673590504451039,0.848111350642047,0.8490813300857778,0.9484591912185876,20250813_113407,uncertainty,sequential,10,5,20,11
12,0.8677309007981756,0.8748143399048993,0.8653055060872101,0.8664163033772783,0.9455874235844243,20250813_113407,uncertainty,sequential,10,5,20,12
13,0.8757126567844926,0.8793763733941853,0.8739832953208152,0.8749157647773115,0.9526353610147781,20250813_113407,uncertainty,sequential,10,5,20,13
14,0.887115165336374,0.8917293233082706,0.8852386457129169,0.8863056911974417,0.9619249955738848,20250813_113407,uncertainty,sequential,10,5,20,14
15,0.8802736602052451,0.8860260894525893,0.8781464471313567,0.8792690457554386,0.954522968933879,20250813_113407,uncertainty,sequential,10,5,20,15
16,0.8802736602052451,0.8940814038296159,0.8770164859770259,0.8784300264698699,0.9561059559887941,20250813_113407,uncertainty,sequential,10,5,20,16
17,0.8802736602052451,0.8933821132911806,0.8770971974880495,0.878498679892808,0.9564340092271482,20250813_113407,uncertainty,sequential,10,5,20,17
18,0.879133409350057,0.8870451626712329,0.8766415679903354,0.8778756923206272,0.9506930775559513,20250813_113407,uncertainty,sequential,10,5,20,18
19,0.8836944127708096,0.8966093600764088,0.8805625852678061,0.8820029969502865,0.9554472459149561,20250813_113407,uncertainty,sequential,10,5,20,19
20,0.87115165336374,0.8952395646319569,0.8668338176023995,0.8680716692426378,0.9521042272003,20250813_113407,uncertainty,sequential,10,5,20,20
1,0.6533637400228051,0.74673364075538,0.6638261421980609,0.6255547690475387,0.8740093312921132,20250813_113407,margin,sequential,10,5,20,1
2,0.887115165336374,0.8899305007107882,0.8856422032680351,0.8865107779664407,0.9474776351006551,20250813_113407,margin,sequential,10,5,20,2
3,0.6864310148232611,0.7399042477989847,0.6943923725018486,0.6732723432675882,0.8583929557076057,20250813_113407,margin,sequential,10,5,20,3
